id,screen_name,lang,followers_count_log,friends_count_log,statuses_count_log,favourites_count_log,listed_count_log
279156280,UpSearchSQL,en,4.287129620719111,4.092404806899008,4.462622574900549,3.5873741720730656,2.6074550232146687
27964670,toddca,en,3.176958980586908,2.862131379313037,3.6339731557896737,1.806179973983887,2.0211892990699383
281599912,isabelcabezasm,es,3.231214647962601,2.2810333672477277,3.6240757311456826,2.976808337338066,2.214843848047698
2848155480,ApacheKylin,en,2.9912260756924947,1.7403626894942439,2.0681858617461617,1.7323937598229686,1.5797835966168101
28698020,LaerteSQLDBA,en,3.375297738217339,3.018284308426531,4.701757893401103,1.568201724066995,2.3344537511509307
287685246,fdechirico,it,2.2095150145426308,2.0492180226701815,2.6757783416740852,1.255272505103306,1.3617278360175928
288316871,ruben_dot,en,2.506505032404872,2.0969100130080562,3.171726453653231,2.575187844927661,1.8260748027008264
2888791140,microsoftband,en,4.4248979631844,2.330413773349191,3.975615597966895,2.6857417386022635,2.4871383754771865
296987876,jmsolanes,ca,2.2624510897304293,2.3979400086720375,3.1290450598879582,2.8102325179950842,1.5563025007672873
29759007,antoniosql,es,2.7101173651118162,2.7193312869837265,3.5727554651542195,1.8512583487190752,1.968482948553935
29932999,teched_europe,en,4.184151775723396,2.9180303367848803,3.628899564420607,0.9542425094393249,2.5646660642520893
3009403813,PowerBI_BLR,en,2.4265112613645754,1.7323937598229686,1.968482948553935,1.6434526764861874,1.4471580313422192
302203445,sparraguerra,es,2.9929950984313414,3.463743721247059,3.1812717715594614,2.9740509027928774,1.6989700043360187
30833265,AndreKamman,en,3.0831441431430524,2.7299742856995555,3.851135995011574,2.503790683057181,1.8388490907372552
3096629895,richardldiaz,es,1.8976270912904414,2.392696953259666,2.225309281725863,2.2174839442139063,1.7160033436347992
311363119,CKGrafico,en,3.555215405126073,1.9493900066449128,4.4063187189482,3.513217600067939,2.5224442335063197
313882367,SQLSniper,en,2.5327543789924976,1.8195439355418688,3.5229655954919865,2.670245853074124,1.724275869600789
31392579,RuiRomano,pt,2.469822015978163,2.4216039268698313,2.8926510338773004,2.792391689498254,1.863322860120456
3146116482,lukasztweets,en,2.7781512503836434,2.576341350205793,2.670245853074124,2.416640507338281,1.8864907251724818
316640849,PulsWeb,fr,2.859138297294531,3.0056094453602804,3.228913405994688,2.530199698203082,2.0827853703164503
3170202147,data_hpz,en,3.792041310712082,3.784759894664005,3.161368002234975,3.692935002531138,2.4149733479708178
3192402548,watsonanalytics,en,4.633064272691499,4.209863382701547,3.9384196457931933,2.9614210940664485,3.1000257301078626
3198911,jppp,en,2.6085260335771943,2.658964842664435,2.9921114877869495,1.9637878273455553,1.8976270912904414
3216656865,zuzskri,en,2.130333768495006,2.187520720836463,2.4578818967339924,2.5514499979728753,1.0413926851582251
325068888,Technitrain,en,3.6980135039391815,3.0595634179012676,3.9671265810764127,2.9138138523837167,2.5634810853944106
3276282379,ArielNetz,en,2.6424645202421213,1.6532125137753437,2.2174839442139063,1.9294189257142926,1.462397997898956
328963266,pjtmatos,pt,2.2528530309798933,2.3180633349627615,2.5550944485783194,1.2041199826559248,0.6989700043360189
3314666334,justinqdsouza,en,1.2304489213782739,2.0043213737826426,0.47712125471966244,0.47712125471966244,0
333454191,StrategyComp,en,2.7701152947871015,2.673941998634088,2.785329835010767,1.1139433523068367,1.7853298350107671
337137641,yazalpizar,en,2.2278867046136734,2.550228353055094,3.54082981411108,2.930949031167523,1
33836054,JLWoodward,en,3.2467447097238415,3.342422680822206,3.9272676808108815,2.5943925503754266,2.5658478186735176
339872696,marianmoldovan,es,2.2671717284030137,2.255272505103306,2.5998830720736876,2.103803720955957,1.380211241711606
3410412672,LuisVargas_SQL,en,1.8750612633917,0.6989700043360189,2.387389826338729,2.7218106152125467,1.0791812460476249
34656061,TheSQLGuru,en,3.3760291817281805,2.1986570869544226,4.136593747333078,0.47712125471966244,2.2174839442139063
